2000-04,21.8,"",51.4,"",46.9,"",5.5,"",10.9,"",77.8,"",62.2,"",34.5,"",75.6,"",46.8,"",NA
"",(20.7-22.9),"",(50.6-52.2),"",(45.7-48.1),"",(4.4-6.5),"",(10.4-11.4),"",(77.0-78.6),"",(60.7-63.8),"",(33.2-35.9),"",(74.4-76.9),"",(45.0-48.6),"",""
2005-09,23.2,"",54.9,"",50.3,"",7.2,"",12.3,"",80.0,"",64.5,"",36.6,"",83.1,"",46.1,"",NA
"",(22.0-24.3),"",(54.1-55.7),"",(49.1-51.5),"",(6.0-8.4),"",(11.8-12.9),"",(79.2-80.8),"",(63.0-66.1),"",(35.3-38.0),"",(82.1-84.1),"",(44.3-47.8),"",""
Denmark,"","","","","","","","","","","","","","","","","","","","",""
1995-99,13.8,"",48.2,"",47.6,"",2.6,"",8.0,"",75.8,"",63.1,"",31.2,"",46.4,"",45.4,"",85.6
"",(12.3-15.3),"",(47.1-49.4),"",(46.0-49.2),"",(1.6-3.5),"",(7.5-8.5),"",(74.8-76.8),"",(60.9-65.4),"",(29.5-33.0),"",(44.5-48.3),"",(43.2-47.5),"",(79.4-91.8)
2000-04,15.3,"",52.1,"",53.8,"",4.4,"",9.6,"",80.7,"",63.2,"",33.2,"",64.0,"",51.2,"",84.5
"",(13.7-16.9),"",(50.9-53.2),"",(52.2-55.3),"",(3.1-5.7),"",(9.1-10.1),"",(79.8-81.6),"",(60.8-65.6),"",(31.5-34.9),"",(62.5-65.5),"",(49.1-53.3),"",(78.9-90.1)
2005-09,17.9,"",55.9,"",58.4,"",6.1,"",11.3,"",82.0,"",64.8,"",37.3,"",77.2,"",56.8,"",87.2
"",(16.2-19.5),"",(54.8-57.0),"",(56.9-59.8),"",(4.4-7.7),"",(10.7-11.9),"",(81.1-82.9),"",(62.3-67.2),"",(35.4-39.2),"",(75.9-78.5),"",(54.6-59.0),"",(81.5-92.9)
Estonia,"","","","","","","","","","","","","","","","","","","","",""
1995-99,20.0,"",49.7,"",37.7,"",5.4,"",8.2,"",62.3,"",58.2,"",28.2,"",55.9,"",37.4,"",NA
"",(18.2-21.9),"",(46.8-52.6),"",(34.0-41.3),"",(2.8-7.9),"",(7.0-9.5),"",(59.3-65.2),"",(54.4-62.1),"",(25.0-31.3),"",(51.3-60.6),"",(32.9-42.0),"",""
2000-04,22.3,"",48.8,"",46.5,"",5.6,"",10.9,"",70.4,"",62.9,"",31.3,"",67.1,"",43.5,"",NA
"",(20.3-24.4),"",(46.1-51.5),"",(43.0-50.1),"",(2.8-8.3),"",(9.6-12.3),"",(67.8-73.0),"",(59.0-66.8),"",(27.9-34.8),"",(63.7-70.4),"",(39.2-47.8),"",""
2005-09,22.8,"",51.7,"",48.9,"",8.7,"",11.9,"",72.4,"",66.7,"",38.7,"",73.2,"",38.4,"",62.6
"",(20.5-25.2),"",(48.7-54.6),"",(44.9-52.9),"",(5.1-12.3),"",(10.3-13.5),"",(69.6-75.2),"",(62.6-70.8),"",(34.6-42.8),"",(69.9-76.5),"",(34.1-42.7),"",(52.0-73.3)
Finland,"","","","","","","","","","","","","","","","","","","","",""
1995-99,27.0,"",58.7,"",54.6,"",6.9,"",11.0,"",82.8,"",66.2,"",39.1,"",79.3,"",45.1,"",82.4
"",(25.4-28.6),"",(57.2-60.2),"",(52.5-56.7),"",(5.1-8.8),"",(10.2-11.7),"",(81.7-83.9),"",(62.6-69.8),"",(36.8-41.4),"",(77.9-80.6),"",(42.5-47.7),"",(76.3-88.4)
2000-04,25.9,"",61.2,"",59.8,"",7.2,"",11.8,"",86.5,"",68.1,"",40.9,"",90.0,"",47.6,"",84.7
"",(24.3-27.6),"",(59.8-62.6),"",(57.9-61.8),"",(5.5-8.8),"",(11.0-12.6),"",(85.5-87.4),"",(64.6-71.6),"",(39.0-42.8),"",(89.1-90.9),"",(45.3-50.0),"",(78.0-91.4)
